participant,Group,category,category_type,selectedItems,UnselectedItems,TrialTime,corAns,Miss,session
32,NT,things with handles,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/shears.png', 375.6570270061493], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/pots.png', 376.9845108985901], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/bags.png', 406.914843082428], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/doors.png', 427.78213000297546]]",[],64.03541207,4,0,1
32,NT,things that are very large,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/elephant.png', 436.7962439060211], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/church.png', 449.1966600418091], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/garafe.png', 452.91214895248413], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/world.png', 457.00549602508545]]",[],29.43324304,4,0,1
32,NT,objects that hold water,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/cup.png', 466.92594289779663], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/water pistol.png', 468.823184967041], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/bucket.png', 475.04773211479187], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/kettle.png', 490.54342007637024], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/kettle.png', 491.61602997779846]]","[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/kettle.png', 490.7996370792389]]",41.19092608,4,0,1
32,NT,long thin objects,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/asparagus.png', 515.968780040741], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/file.png', 526.2846939563751], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/paintbrush 1.png', 527.986160993576], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/long dagger.png', 530.5296161174774]]",[],38.28131104,4,0,1
32,NT,farm animals,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/hen.png', 546.3618841171265], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/cow2.png', 550.4035999774933]]",[],36.61534882,2,0,1
32,NT,things that are orange,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/butterfly.png', 579.6470329761505], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/hand.png', 581.3412430286407], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/orange.png', 587.6701550483704], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/jug.png', 589.818078994751]]",[],25.31579804,4,0,1
32,NT,insects,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/bees.png', 606.1183660030365], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/ladybugs.png', 608.7120320796967], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/insect.png', 614.5433449745178], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/moth.png', 619.2873120307922]]",[],21.64957905,4,0,1
32,NT,objects used for transportation,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/motorbike.png', 626.8075020313263], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/car.png', 630.0402450561523], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/plane.png', 637.6089129447937], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/truck.png', 657.8823919296265]]",[],73.19008112,4,0,1
32,NT,clothes,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//clothes/jumper shirt.png', 700.036535024643], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//clothes/shorts.png', 702.162369966507], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//clothes/jacket.png', 707.815691947937], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//clothes/dress.png', 711.5486309528351]]",[],46.12520599,4,0,1
32,NT,things that are brown,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/basket2.png', 748.2710471153259], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/bear.png', 753.2953820228577], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/bench.png', 757.3040690422058]]",[],22.55789304,3,0,1
32,NT,fruit,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/starwberry.png', 767.6642758846283], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/orange.png', 768.8167409896851], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/watermelon.png', 770.6727159023285], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/avocado.png', 772.264081954956]]",[],14.96353316,4,0,1
32,NT,things made of wood,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/pipe.png', 793.6337850093842], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/opping board.png', 795.5538249015808], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/toy.png', 796.8457651138306], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/hammer.png', 801.8024189472198]]",[],29.26992297,4,0,1
32,NT,birds,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/seagull 2.png', 815.8760540485382], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/emu.png', 817.5635340213776], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/hen.png', 820.3719110488892], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/parrot.png', 821.9079139232635]]",[],34.99640608,4,0,1
32,NT,home appliances,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/microwave_7.png', 847.5494520664215], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/cooker.png', 850.1888890266418], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/food processor.png', 852.5022020339966], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/hand belnder.png', 865.1825580596924]]",[],27.47939515,4,0,1
32,NT,non food things found in the kitchen,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/sieve.png', 880.9353320598602], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/jug.png', 884.4814229011536], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/kettle.png', 887.2808630466461], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/tray.png', 893.9322249889374]]",[],29.66996408,4,0,1
32,NT,things with doors,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/car.png', 904.808876991272], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/model village.png', 910.2492101192474], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/bus.png', 915.893138885498]]",[],19.91540289,3,0,1
32,NT,animals that live in water,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/Dolphin.png', 926.7227540016174], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water//not/iguana.png', 928.1543879508972], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/seahorse 1.png', 930.3384399414062], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/sea-turtle-1-300x198.png', 935.0428988933563], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/Spotted fish.png', 936.2983069419861]]",[],18.87780905,4,1,1
32,NT,things that are round,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/dartboard.png', 944.3474590778351], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/ring.png', 948.7880129814148], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/cake.png', 950.8292489051819], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/cd.png', 956.6599700450897]]",[],18.11405087,4,0,1
32,NT,objects found in the laundry room,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/wringer.png', 964.5322949886322], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/drying rack.png', 969.7010049819946], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/washing basket.png', 971.1337881088257], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/detergent.png', 974.7585430145264]]",[],37.99638009,4,0,1
32,NT,things that are white,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/pillar.png', 1000.688649892807], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/suit.png', 1003.7741899490356], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/sheep.png', 1009.151015996933], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/spring.png', 1011.9618029594421]]",[],17.77395201,4,0,1
32,NT,things that are red,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/chair2.png', 1018.1999189853668], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/love heart.png', 1019.9758899211884], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/bucket.png', 1025.5853190422058], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/tulip.png', 1027.2192459106445]]",[],16.81371784,4,0,1
32,NT,things that are green,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/weights.png', 1034.2163689136505], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/pear.png', 1036.472979068756], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/train.png', 1037.8253469467163], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/van.png', 1040.5126140117645]]",[],13.61305499,4,0,1
32,NT,things that are blue,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/whistle.png', 1047.3970820903778], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/ice hockey player.png', 1049.6487390995026], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/boots.png', 1052.9539370536804], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/bulb.png', 1054.616905927658]]",[],11.95487881,4,0,1
32,NT,things that are orange,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/petrol can.png', 28.829222202301025], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/jug.png', 31.643174171447754], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/pumpkin.png', 33.26885008811951]]",[],13.84658694,3,0,2
32,NT,tools,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//tools/spring clamp.png', 42.26201605796814], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//tools/hand drill.png', 47.751502990722656], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//tools/hole punch.png', 53.57462000846863], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//tools/electric drill2.png', 55.172280073165894]]",[],21.47871995,4,0,2
32,NT,objects used for transportation,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/boat.png', 67.25479316711426], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/bike.png', 117.05798816680908], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/helicopter.png', 119.17325401306152]]",[],80.4953649,3,0,2
32,NT,things made of wood,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/pipe.png', 151.3567202091217], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/skateboard.png', 153.97279119491577], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/slingshot.png', 156.7261881828308], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/toy.png', 165.1974492073059]]",[],29.46701097,4,0,2
32,NT,things that are red,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/letterbox.png', 173.62149715423584], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/buddha.png', 175.32032704353333], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/bucket.png', 176.65389108657837], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/china flag.png', 179.40524816513062]]",[],12.19504309,4,0,2
32,NT,dangerous animals,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//dangerous animals/lion.png', 198.4791600704193]]",[],21.12922001,1,0,2
32,NT,small objects,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/key.png', 206.86982321739197], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/pins.png', 217.24780702590942], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/matches.png', 229.55383014678955], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/coin.png', 235.23527717590332]]",[],36.33172894,4,0,2
32,NT,objects that hold water,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/kettle.png', 261.13195610046387], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/copper kettle.png', 262.3828110694885], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/jug.png', 264.76821303367615], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/cup.png', 266.53569412231445]]",[],58.28532982,4,0,2
32,NT,things that fly,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//things that fly/spaceship1.png', 304.50994300842285], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//things that fly/bird.png', 305.8703382015228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//things that fly/owl.png', 312.22210216522217], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//things that fly/bird2.png', 315.8785572052002]]",[],31.21007919,4,0,2
32,NT,farm animals,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/pig.png', 331.5697281360626], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/cow.png', 337.8078281879425], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/cow2.png', 342.75267910957336]]",[],19.79693294,3,0,2
32,NT,things that are very large,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/world.png', 352.85655403137207], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/city bus.png', 356.3863191604614], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/elephant.png', 360.7051680088043], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/church.png', 363.0406792163849]]",[],27.59962296,4,0,2
32,NT,animals with stripes,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//animals with stripes/badger.png', 380.197065114975], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//animals with stripes/squirrel.png', 386.90726613998413]]",[],20.39693809,2,0,2
32,NT,long thin objects,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/long dagger.png', 400.68395018577576], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/sculpture 54.png', 406.2127821445465], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/grabber.png', 408.8760681152344], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/asparagus.png', 412.8472671508789]]",[],26.05594397,4,0,2
32,NT,objects found in the laundry room,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/iron.png', 434.19748616218567], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/detergent powder.png', 437.78222608566284], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/detergent.png', 441.8296420574188], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/peg.png', 453.3361711502075]]",[],33.4870801,4,0,2
32,NT,things that are blue,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/chair.png', 458.95481300354004], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/butterfly.png', 460.7346200942993], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/whistle.png', 462.11981320381165], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/helmet.png', 463.287162065506]]",[],13.97326612,4,0,2
32,NT,musical instruments,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/sitar.png', 475.14498710632324], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/tambourine.png', 477.74800419807434], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/guitar_2.png', 480.8829870223999], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/wooden_flute_1.png', 488.49675607681274]]",[],20.58809209,4,0,2
32,NT,things that are brown,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/bear.png', 500.0823230743408], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/basket2.png', 501.7302420139313], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/cupboards.png', 509.54857110977173]]",[],20.23528194,3,0,2
32,NT,fruit,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/starwberry.png', 513.9300360679626], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/grapes.png', 515.2741451263428], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/watermelon.png', 518.0829331874847], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/avocado.png', 520.3047242164612]]",[],16.97759104,4,0,2
32,NT,animals that live in water,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/seahorse 1.png', 532.8670380115509], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water//not/iguana.png', 540.9657230377197], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/Spotty Fish.png', 547.7573840618134], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/Stripy fish.png', 552.2556772232056], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/Sea Lion.png', 559.2924551963806]]",[],32.61673212,4,1,2
32,NT,non food things found in the kitchen,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/sieve.png', 566.4059751033783], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/jug.png', 576.2217240333557], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/fork.png', 578.7026760578156], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/rolling pin.png', 586.2563560009003]]",[],29.86189008,4,0,2
32,NT,things that are green,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/cabbage.png', 594.694785118103], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/kiwi.png', 597.3830361366272], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/train.png', 603.4323570728302], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/clock.png', 605.567351102829]]",[],24.37192512,4,0,2
32,NT,vegetables,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/peas.png', 619.4979400634766], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/cabbage 2.png', 623.4094731807709], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/corn.png', 626.0969040393829], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/carrot.png', 631.2577731609344]]",[],26.21120596,4,0,2
32,NT,things that are white,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/sheep.png', 644.7063331604004], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/phone.png', 647.5623152256012], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/suit.png', 649.5629241466522], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/boat 23.png', 652.0078480243683]]",[],14.08148789,4,0,2
32,NT,things with handles,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/drawers.png', 661.4350690841675], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/broom handle.png', 674.7808170318604], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/hammer.png', 678.628338098526], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/shears.png', 682.2576470375061]]",[],34.5168879,4,0,2
32,NT,clothes,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//clothes/shorts2.png', 693.1174070835114], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//clothes/jumper.png', 694.7340130805969], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//clothes/skirt and top.png', 697.0985372066498], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//clothes/dress.png', 702.9658300876617]]",[],28.26691389,4,0,2
32,NT,birds,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/mallard duck.png', 722.7675220966339], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/bird.png', 727.5837941169739], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/brd3.png', 736.5919761657715], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/toucan.png', 746.5755140781403]]",[],33.99634695,4,0,2
32,NT,things that are round,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/clock.png', 762.8982181549072], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/ring.png', 764.2421882152557], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/ferris wheel.png', 765.5621771812439]]",[],37.66878605,3,0,2
32,NT,things that are yellow,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are yellow/mug.png', 793.7509970664978], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are yellow/torch.png', 795.2355840206146], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are yellow/rubber duck.png', 797.2217700481415], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are yellow/helmet.png', 798.3029091358185]]",[],17.71747899,4,0,2
32,NT,things with doors,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/toaster.png', 814.1666760444641], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/greenhouse.png', 816.1346161365509], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/car.png', 819.028890132904], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/telephone box.png', 820.5808770656586]]",[],18.18605709,4,0,2
32,NT,insects,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/ladybugs.png', 833.3104031085968], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/insect.png', 836.773255109787], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/bees.png', 839.8581550121307]]",[],19.62107897,3,0,2
32,NT,home appliances,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/microwave_7.png', 849.1638510227203], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/toaster.png', 858.2185070514679], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/dishwasher.png', 859.7511820793152], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/fridge.png', 866.2159481048584]]",[],32.52452207,4,0,2
32,NT,things that are soft,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/kitten.png', 883.3291890621185], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft//not/watermelon.png', 887.3287260532379], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft//not/pepper.png', 891.8662550449371], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/candy floss.png', 894.8977119922638]]",[],25.34970403,2,2,2
33,NT,things that are soft,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/duster.png', 0.0], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/duster.png', 0.0], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/duster.png', 0.0], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/rabbit.png', 36.28818702697754], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/teddy.png', 36.28818702697754], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/teddy.png', 36.28818702697754], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/polar bear.png', 45.68375110626221], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/teddy.png', 45.68375110626221]]","[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/duster.png', 0.0], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/duster.png', 0.0], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/teddy.png', 36.28818702697754], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/teddy.png', 36.28818702697754]]",57.73274803,4,0,1
